container_length_m,container_width_m,container_height_m,container_volume_m3,total_boxes,small_box_count,large_box_count,total_box_volume_m3,irregular_parts_count,pallet_pattern,packing_orientation,weight_limit_kg,total_weight_kg,cube_utilisation_pct
12.0,2.35,2.39,67.39800000000001,309,275,34,28.3366245976719,3,pinwheel,WHL,29000,8500.98737930157,42.13
12.0,2.35,2.39,67.39800000000001,287,250,37,43.035341449296126,0,pinwheel,WHL,29000,12910.602434788838,63.85
12.0,2.35,2.39,67.39800000000001,150,129,21,19.968716440618454,11,brick,WHL,29000,5990.614932185536,29.55
12.0,2.35,2.39,67.39800000000001,285,278,7,12.684286077291747,0,brick,LWH,29000,3805.285823187524,16.71
5.9,2.35,2.39,33.137350000000005,303,286,17,20.694336217761336,0,pinwheel,WHL,28000,6208.3008653284005,64.15
5.9,2.35,2.39,33.137350000000005,168,148,20,25.33573407108005,0,brick,WHL,28000,7600.720221324015,76.6
5.9,2.35,2.39,33.137350000000005,123,96,27,26.40278979179825,0,brick,WHL,28000,7920.836937539475,78.36
12.0,2.35,2.39,67.39800000000001,148,135,13,12.791994425010433,3,pinwheel,mixed,29000,3837.59832750313,22.06
5.9,2.35,2.39,33.137350000000005,212,197,15,22.321188669109024,0,stacked,WHL,28000,6696.356600732707,64.63
5.9,2.35,2.39,33.137350000000005,315,275,40,23.925166700000002,10,pinwheel,WHL,28000,7177.550010000001,72.72
12.0,2.35,2.39,67.39800000000001,308,267,41,40.50314864219138,0,pinwheel,mixed,29000,12150.944592657414,58.64
5.9,2.35,2.39,33.137350000000005,315,290,25,29.906458375000003,0,brick,LWH,28000,8971.9375125,89.79
5.9,2.35,2.39,33.137350000000005,90,55,35,26.18770284086636,0,stacked,LWH,28000,7856.310852259909,77.13
12.0,2.35,2.39,67.39800000000001,263,221,42,28.88215198853314,0,mixed,WHL,29000,8664.645596559942,41.43
12.0,2.35,2.39,67.39800000000001,105,96,9,8.095473476330127,0,pinwheel,mixed,29000,2428.642042899038,13.29
5.9,2.35,2.39,33.137350000000005,184,166,18,13.305183301073846,0,mixed,WHL,28000,3991.554990322154,38.5
12.0,2.35,2.39,67.39800000000001,191,178,13,15.365874814908548,14,pinwheel,WHL,29000,4609.762444472564,25.02
12.0,2.35,2.39,67.39800000000001,151,116,35,28.79224500098353,0,mixed,LWH,29000,8637.673500295059,45.12
5.9,2.35,2.39,33.137350000000005,212,188,24,16.919531930668448,3,brick,LWH,28000,5075.859579200534,50.1
12.0,2.35,2.39,67.39800000000001,236,205,31,32.67897389518115,0,brick,WHL,29000,9803.692168554346,45.28
5.9,2.35,2.39,33.137350000000005,35,29,6,3.898927728785228,0,stacked,mixed,28000,1169.6783186355685,12.47
5.9,2.35,2.39,33.137350000000005,182,159,23,14.166217125,20,mixed,WHL,28000,4249.8651375,41.03
12.0,2.35,2.39,67.39800000000001,111,73,38,24.793231839164292,0,pinwheel,LWH,29000,7437.969551749287,37.38
5.9,2.35,2.39,33.137350000000005,244,197,47,26.758410125000005,0,stacked,LWH,28000,8027.523037500001,81.99
5.9,2.35,2.39,33.137350000000005,88,70,18,11.946664337288476,0,mixed,mixed,28000,3583.999301186543,38.31
12.0,2.35,2.39,67.39800000000001,113,89,24,20.517855851839485,0,mixed,WHL,29000,6155.356755551846,29.96
5.9,2.35,2.39,33.137350000000005,243,217,26,26.758410125000005,0,brick,mixed,28000,8027.523037500001,80.56
12.0,2.35,2.39,67.39800000000001,315,298,17,27.70715075880821,0,pinwheel,mixed,29000,8312.145227642464,42.65
5.9,2.35,2.39,33.137350000000005,278,250,28,19.738262527499998,17,brick,WHL,28000,5921.478758249999,60.43
5.9,2.35,2.39,33.137350000000005,296,274,22,23.04762434592803,0,pinwheel,mixed,28000,6914.287303778408,67.96
12.0,2.35,2.39,67.39800000000001,284,249,35,32.6255591294156,11,mixed,LWH,29000,9787.667738824679,48.09
5.9,2.35,2.39,33.137350000000005,184,148,36,19.832703975,8,mixed,WHL,28000,5949.8111925,61.02
5.9,2.35,2.39,33.137350000000005,68,50,18,9.32449577802251,0,mixed,WHL,28000,2797.3487334067527,30.89
12.0,2.35,2.39,67.39800000000001,271,249,22,28.299973621740534,0,stacked,LWH,29000,8489.992086522161,41.33
12.0,2.35,2.39,67.39800000000001,255,242,13,14.289899269135804,0,pinwheel,WHL,29000,4286.969780740741,18.78
12.0,2.35,2.39,67.39800000000001,322,283,39,27.807018748843547,0,stacked,mixed,29000,8342.105624653064,43.1
5.9,2.35,2.39,33.137350000000005,217,211,6,16.625410311341447,10,brick,WHL,28000,4987.623093402434,50.88
5.9,2.35,2.39,33.137350000000005,168,129,39,25.937800712497904,4,pinwheel,WHL,28000,7781.340213749371,77.72
5.9,2.35,2.39,33.137350000000005,251,221,30,29.906458375000003,0,pinwheel,WHL,28000,8971.9375125,91.25
5.9,2.35,2.39,33.137350000000005,227,201,26,18.160958204105693,0,mixed,LWH,28000,5448.287461231708,54.39
5.9,2.35,2.39,33.137350000000005,83,61,22,11.46385258373435,0,stacked,LWH,28000,3439.1557751203054,36.88
5.9,2.35,2.39,33.137350000000005,75,41,34,12.830962096467331,0,mixed,mixed,28000,3849.2886289401995,38.35
12.0,2.35,2.39,67.39800000000001,318,300,18,17.258197326322648,20,mixed,mixed,29000,5177.459197896795,26.13
5.9,2.35,2.39,33.137350000000005,275,234,41,29.906458375000003,0,pinwheel,LWH,28000,8971.9375125,93.1
5.9,2.35,2.39,33.137350000000005,238,216,22,20.642607078959593,0,mixed,mixed,28000,6192.782123687878,63.17
12.0,2.35,2.39,67.39800000000001,115,80,35,24.746857890312988,0,pinwheel,LWH,29000,7424.057367093897,37.2
5.9,2.35,2.39,33.137350000000005,289,248,41,29.906458375000003,0,pinwheel,LWH,28000,8971.9375125,89.97
5.9,2.35,2.39,33.137350000000005,100,76,24,23.47317247519851,0,stacked,WHL,28000,7041.951742559553,72.73
5.9,2.35,2.39,33.137350000000005,301,266,35,22.1307791975,13,brick,LWH,28000,6639.23375925,68.59
12.0,2.35,2.39,67.39800000000001,137,117,20,21.547867759513657,0,brick,WHL,29000,6464.360327854097,31.83
5.9,2.35,2.39,33.137350000000005,250,201,49,23.610361875,0,mixed,LWH,28000,7083.1085625,74.35
12.0,2.35,2.39,67.39800000000001,60,34,26,12.910642839635265,0,stacked,mixed,29000,3873.1928518905797,19.4
12.0,2.35,2.39,67.39800000000001,139,103,36,23.77785410517301,0,brick,LWH,29000,7133.356231551903,35.17
12.0,2.35,2.39,67.39800000000001,250,203,47,35.09564432470353,11,stacked,LWH,29000,10528.693297411059,52.12
12.0,2.35,2.39,67.39800000000001,178,155,23,24.866229339597375,0,pinwheel,LWH,29000,7459.868801879213,36.52
12.0,2.35,2.39,67.39800000000001,254,249,5,10.736421709941556,14,pinwheel,LWH,29000,3220.9265129824666,15.2
12.0,2.35,2.39,67.39800000000001,243,199,44,38.41686,10,mixed,LWH,29000,11525.057999999999,56.97
5.9,2.35,2.39,33.137350000000005,128,115,13,13.522827274885994,10,brick,WHL,28000,4056.8481824657983,40.52
12.0,2.35,2.39,67.39800000000001,137,90,47,28.06646451020076,0,mixed,mixed,29000,8419.939353060228,42.47
5.9,2.35,2.39,33.137350000000005,271,265,6,17.904448041590438,0,mixed,LWH,28000,5371.334412477131,52.14
5.9,2.35,2.39,33.137350000000005,101,57,44,22.9154993492024,0,brick,WHL,28000,6874.64980476072,68.58
12.0,2.35,2.39,67.39800000000001,277,269,8,23.034617745827248,5,mixed,LWH,29000,6910.385323748174,35.42
5.9,2.35,2.39,33.137350000000005,304,265,39,29.906458375000003,0,pinwheel,WHL,28000,8971.9375125,88.05
12.0,2.35,2.39,67.39800000000001,203,193,10,10.940083010423962,0,pinwheel,LWH,29000,3282.0249031271887,15.36
5.9,2.35,2.39,33.137350000000005,74,57,17,12.075236952008021,16,brick,mixed,28000,3622.571085602406,37.25
12.0,2.35,2.39,67.39800000000001,193,165,28,32.18384138201672,13,pinwheel,WHL,29000,9655.152414605018,47.03
12.0,2.35,2.39,67.39800000000001,102,85,17,13.889266928719707,0,brick,LWH,29000,4166.780078615912,20.36
12.0,2.35,2.39,67.39800000000001,282,259,23,24.38424634074003,0,brick,LWH,29000,7315.273902222009,39.05
12.0,2.35,2.39,67.39800000000001,39,33,6,4.933940427117984,0,mixed,WHL,29000,1480.1821281353953,4.74
5.9,2.35,2.39,33.137350000000005,157,125,32,25.698162833234726,0,brick,mixed,28000,7709.4488499704175,77.85
12.0,2.35,2.39,67.39800000000001,209,167,42,32.59239249082295,4,pinwheel,WHL,29000,9777.717747246887,50.59
12.0,2.35,2.39,67.39800000000001,194,174,20,11.131287098066524,0,pinwheel,mixed,29000,3339.3861294199573,17.03
12.0,2.35,2.39,67.39800000000001,246,236,10,23.49018918766418,0,mixed,LWH,29000,7047.056756299254,31.63
5.9,2.35,2.39,33.137350000000005,87,56,31,21.057918696621737,0,pinwheel,LWH,28000,6317.375608986521,62.11
12.0,2.35,2.39,67.39800000000001,201,182,19,21.372215371879946,0,stacked,LWH,29000,6411.664611563984,31.59
12.0,2.35,2.39,67.39800000000001,99,50,49,26.438896507574544,5,mixed,mixed,29000,7931.668952272363,41.22
12.0,2.35,2.39,67.39800000000001,188,170,18,27.637998506556272,10,brick,mixed,29000,8291.399551966882,40.49
5.9,2.35,2.39,33.137350000000005,204,192,12,12.849757928715505,0,mixed,LWH,28000,3854.9273786146514,36.52
12.0,2.35,2.39,67.39800000000001,238,197,41,39.185197200000005,14,brick,mixed,29000,11755.55916,59.04
12.0,2.35,2.39,67.39800000000001,123,90,33,19.21112514544196,0,mixed,mixed,29000,5763.337543632589,29.05
5.9,2.35,2.39,33.137350000000005,134,112,22,20.478489438862038,0,stacked,LWH,28000,6143.546831658611,60.75
12.0,2.35,2.39,67.39800000000001,303,288,15,14.887169396078951,0,pinwheel,LWH,29000,4466.150818823686,22.16
12.0,2.35,2.39,67.39800000000001,109,104,5,9.62226050746596,0,mixed,LWH,29000,2886.678152239788,14.07
12.0,2.35,2.39,67.39800000000001,118,90,28,16.918627700292035,14,pinwheel,WHL,29000,5075.588310087611,22.66
5.9,2.35,2.39,33.137350000000005,226,220,6,15.756135924498281,0,mixed,WHL,28000,4726.840777349485,47.12
12.0,2.35,2.39,67.39800000000001,257,215,42,27.48721274305559,0,mixed,mixed,29000,8246.163822916677,43.12
12.0,2.35,2.39,67.39800000000001,290,276,14,24.69723152805051,0,mixed,WHL,29000,7409.169458415153,32.92
12.0,2.35,2.39,67.39800000000001,66,20,46,21.269213788074175,0,pinwheel,LWH,29000,6380.764136422253,31.61
5.9,2.35,2.39,33.137350000000005,61,54,7,7.722092164411007,0,stacked,LWH,28000,2316.627649323302,21.95
5.9,2.35,2.39,33.137350000000005,262,212,50,24.523295867500003,9,pinwheel,LWH,28000,7356.988760250001,73.95
5.9,2.35,2.39,33.137350000000005,318,279,39,29.906458375000003,0,brick,WHL,28000,8971.9375125,90.28
12.0,2.35,2.39,67.39800000000001,167,147,20,14.899580869589185,11,stacked,mixed,29000,4469.874260876755,18.95
12.0,2.35,2.39,67.39800000000001,303,296,7,22.494413208067154,0,pinwheel,mixed,29000,6748.323962420146,32.93
5.9,2.35,2.39,33.137350000000005,188,139,49,26.758410125000005,0,brick,mixed,28000,8027.523037500001,78.86
5.9,2.35,2.39,33.137350000000005,306,277,29,21.532650030000003,14,brick,LWH,28000,6459.795009,64.01
5.9,2.35,2.39,33.137350000000005,99,92,7,4.954525337536284,0,brick,mixed,28000,1486.357601260885,15.6
5.9,2.35,2.39,33.137350000000005,163,157,6,14.346942383785933,18,stacked,LWH,28000,4304.08271513578,42.39
5.9,2.35,2.39,33.137350000000005,205,169,36,19.153388300000003,10,stacked,mixed,28000,5746.016490000001,59.09
5.9,2.35,2.39,33.137350000000005,199,193,6,14.335981393915494,0,brick,WHL,28000,4300.794418174648,45.51
5.9,2.35,2.39,33.137350000000005,342,300,42,29.906458375000003,0,pinwheel,WHL,28000,8971.9375125,91.87
12.0,2.35,2.39,67.39800000000001,141,106,35,26.179042419372355,0,pinwheel,WHL,29000,7853.712725811706,37.05
5.9,2.35,2.39,33.137350000000005,190,153,37,26.758410125000005,0,stacked,LWH,28000,8027.523037500001,80.47
12.0,2.35,2.39,67.39800000000001,262,234,28,39.30541772019308,0,stacked,mixed,29000,11791.625316057924,59.66
5.9,2.35,2.39,33.137350000000005,254,248,6,8.93425382060656,0,brick,WHL,28000,2680.276146181968,27.21
12.0,2.35,2.39,67.39800000000001,298,256,42,40.386476367605525,0,brick,LWH,29000,12115.942910281658,61.54
12.0,2.35,2.39,67.39800000000001,110,89,21,21.16999610780237,0,pinwheel,LWH,29000,6350.998832340711,31.25
5.9,2.35,2.39,33.137350000000005,244,224,20,18.31266570595147,2,stacked,LWH,28000,5493.799711785441,56.47
5.9,2.35,2.39,33.137350000000005,117,86,31,25.768124263510142,0,stacked,LWH,28000,7730.437279053042,77.76
5.9,2.35,2.39,33.137350000000005,266,254,12,13.958469954411772,8,mixed,mixed,28000,4187.540986323532,42.62
5.9,2.35,2.39,33.137350000000005,299,255,44,13.520038800000002,18,mixed,mixed,28000,4056.0116400000006,40.5
5.9,2.35,2.39,33.137350000000005,88,40,48,23.920732908640783,0,pinwheel,LWH,28000,7176.219872592235,71.8
5.9,2.35,2.39,33.137350000000005,232,219,13,10.558103659982098,0,stacked,LWH,28000,3167.4310979946295,31.3
12.0,2.35,2.39,67.39800000000001,192,179,13,18.17664177234161,8,stacked,mixed,29000,5452.992531702484,29.34
12.0,2.35,2.39,67.39800000000001,202,177,25,21.486140029074605,7,stacked,mixed,29000,6445.842008722381,34.19
5.9,2.35,2.39,33.137350000000005,232,222,10,18.369404362090386,0,pinwheel,LWH,28000,5510.821308627115,57.52
12.0,2.35,2.39,67.39800000000001,94,61,33,15.969667864958737,0,brick,LWH,29000,4790.900359487621,23.59
12.0,2.35,2.39,67.39800000000001,235,209,26,22.9324833146057,0,pinwheel,LWH,29000,6879.74499438171,34.29
5.9,2.35,2.39,33.137350000000005,190,170,20,15.574939893974381,0,pinwheel,LWH,28000,4672.4819681923145,46.57
12.0,2.35,2.39,67.39800000000001,191,149,42,36.81897742768568,0,brick,mixed,29000,11045.693228305705,55.41
5.9,2.35,2.39,33.137350000000005,153,130,23,18.632776300371802,0,mixed,LWH,28000,5589.83289011154,58.98
5.9,2.35,2.39,33.137350000000005,90,68,22,18.867982459801336,0,stacked,WHL,28000,5660.394737940401,56.47
12.0,2.35,2.39,67.39800000000001,104,73,31,26.44061286828178,0,pinwheel,WHL,29000,7932.183860484533,37.99
12.0,2.35,2.39,67.39800000000001,66,37,29,18.242523293436687,0,mixed,WHL,29000,5472.756988031006,27.62
5.9,2.35,2.39,33.137350000000005,228,215,13,16.814013905033946,14,pinwheel,LWH,28000,5044.204171510184,50.53
12.0,2.35,2.39,67.39800000000001,134,94,40,23.45187925942839,0,mixed,LWH,29000,7035.563777828517,36.09
12.0,2.35,2.39,67.39800000000001,292,283,9,21.47072892694031,0,pinwheel,mixed,29000,6441.218678082093,30.04
5.9,2.35,2.39,33.137350000000005,202,178,24,22.1307791975,13,pinwheel,WHL,28000,6639.23375925,68.01
12.0,2.35,2.39,67.39800000000001,136,112,24,17.494969204581036,2,brick,mixed,29000,5248.490761374311,26.91
5.9,2.35,2.39,33.137350000000005,124,84,40,28.55504531758387,2,brick,WHL,28000,8566.51359527516,84.89
12.0,2.35,2.39,67.39800000000001,213,202,11,15.75769720618418,0,mixed,mixed,29000,4727.3091618552535,24.12
5.9,2.35,2.39,33.137350000000005,148,111,37,17.554802294701766,0,pinwheel,WHL,28000,5266.44068841053,54.65
5.9,2.35,2.39,33.137350000000005,288,280,8,13.891719082906647,0,brick,LWH,28000,4167.515724871994,40.58
5.9,2.35,2.39,33.137350000000005,59,38,21,13.24593167304991,0,mixed,mixed,28000,3973.779501914973,42.28
5.9,2.35,2.39,33.137350000000005,298,276,22,20.752081724446658,0,brick,WHL,28000,6225.624517333998,59.48
5.9,2.35,2.39,33.137350000000005,83,63,20,16.43504202803073,1,mixed,LWH,28000,4930.512608409219,49.42
12.0,2.35,2.39,67.39800000000001,70,52,18,15.00180015026355,10,brick,WHL,29000,4500.540045079065,20.07
12.0,2.35,2.39,67.39800000000001,219,176,43,29.29588215342038,0,brick,LWH,29000,8788.764646026113,45.55
12.0,2.35,2.39,67.39800000000001,197,150,47,29.46121127174527,10,stacked,LWH,29000,8838.36338152358,44.04
12.0,2.35,2.39,67.39800000000001,70,21,49,34.575174,14,mixed,WHL,29000,10372.552199999998,52.43
12.0,2.35,2.39,67.39800000000001,136,94,42,25.774983175636617,0,brick,LWH,29000,7732.494952690985,36.57
5.9,2.35,2.39,33.137350000000005,77,67,10,5.602514905665915,0,brick,WHL,28000,1680.7544716997745,16.84
5.9,2.35,2.39,33.137350000000005,185,175,10,11.331556128241338,17,stacked,WHL,28000,3399.4668384724014,34.23
5.9,2.35,2.39,33.137350000000005,294,287,7,14.454850798050023,0,stacked,WHL,28000,4336.455239415007,43.88
5.9,2.35,2.39,33.137350000000005,238,212,26,21.721532925,4,mixed,LWH,28000,6516.4598775,64.29
12.0,2.35,2.39,67.39800000000001,44,23,21,9.499235021258503,0,pinwheel,LWH,29000,2849.770506377551,14.94
5.9,2.35,2.39,33.137350000000005,108,75,33,25.88915724651049,0,brick,mixed,28000,7766.747173953147,74.78
12.0,2.35,2.39,67.39800000000001,297,280,17,27.651327197955204,0,brick,LWH,29000,8295.398159386561,41.22
5.9,2.35,2.39,33.137350000000005,187,140,47,28.515806474876243,0,brick,WHL,28000,8554.741942462873,86.94
12.0,2.35,2.39,67.39800000000001,169,138,31,22.445799373770804,12,stacked,mixed,29000,6733.739812131241,33.09
5.9,2.35,2.39,33.137350000000005,110,105,5,4.98636998888513,0,pinwheel,mixed,28000,1495.910996665539,15.48
5.9,2.35,2.39,33.137350000000005,136,122,14,16.70643119077554,0,pinwheel,mixed,28000,5011.9293572326615,51.62
12.0,2.35,2.39,67.39800000000001,142,109,33,30.260814996136688,0,stacked,mixed,29000,9078.244498841006,46.54
5.9,2.35,2.39,33.137350000000005,306,282,24,26.317683370000005,6,pinwheel,WHL,28000,7895.305011000001,77.97
5.9,2.35,2.39,33.137350000000005,138,115,23,22.158357229943658,0,brick,mixed,28000,6647.5071689830975,67.43
5.9,2.35,2.39,33.137350000000005,325,284,41,29.906458375000003,0,brick,LWH,28000,8971.9375125,91.03
5.9,2.35,2.39,33.137350000000005,100,53,47,23.14278364682481,0,brick,mixed,28000,6942.835094047443,70.9
12.0,2.35,2.39,67.39800000000001,127,108,19,14.133031458754548,2,pinwheel,WHL,29000,4239.909437626365,22.94
5.9,2.35,2.39,33.137350000000005,133,111,22,13.030098390673722,2,pinwheel,LWH,28000,3909.0295172021165,37.76
5.9,2.35,2.39,33.137350000000005,297,262,35,29.906458375000003,0,brick,LWH,28000,8971.9375125,91.73
12.0,2.35,2.39,67.39800000000001,236,196,40,20.335971561137576,0,brick,mixed,29000,6100.791468341273,31.21
12.0,2.35,2.39,67.39800000000001,190,150,40,27.781098308072707,0,brick,LWH,29000,8334.329492421812,40.89
5.9,2.35,2.39,33.137350000000005,190,168,22,23.050550592975696,0,brick,LWH,28000,6915.165177892709,71.37
5.9,2.35,2.39,33.137350000000005,181,136,45,21.125060625000003,0,mixed,mixed,28000,6337.518187500001,64.72
5.9,2.35,2.39,33.137350000000005,317,283,34,29.906458375000003,0,brick,LWH,28000,8971.9375125,90.36
5.9,2.35,2.39,33.137350000000005,309,293,16,25.688073720000006,2,stacked,LWH,28000,7706.422116000002,79.58
5.9,2.35,2.39,33.137350000000005,293,278,15,18.523931992590864,0,mixed,WHL,28000,5557.179597777259,56.89
5.9,2.35,2.39,33.137350000000005,324,289,35,15.8015453475,17,stacked,mixed,28000,4740.46360425,49.21
5.9,2.35,2.39,33.137350000000005,323,278,45,14.166217125,20,mixed,LWH,28000,4249.8651375,43.94
5.9,2.35,2.39,33.137350000000005,317,300,17,20.679741512336804,0,pinwheel,LWH,28000,6203.922453701041,61.59
12.0,2.35,2.39,67.39800000000001,149,136,13,14.086556257480364,0,brick,mixed,29000,4225.966877244109,20.07
12.0,2.35,2.39,67.39800000000001,107,94,13,16.62605463031098,0,mixed,WHL,29000,4987.816389093294,25.68
12.0,2.35,2.39,67.39800000000001,247,201,46,40.1456187,17,pinwheel,LWH,29000,12043.68561,59.23
5.9,2.35,2.39,33.137350000000005,295,251,44,24.175727371900933,0,pinwheel,WHL,28000,7252.71821157028,70.58
5.9,2.35,2.39,33.137350000000005,87,76,11,9.37517332757055,14,brick,LWH,28000,2812.5519982711653,27.11
5.9,2.35,2.39,33.137350000000005,269,252,17,26.758410125000005,0,brick,mixed,28000,8027.523037500001,79.7
5.9,2.35,2.39,33.137350000000005,91,52,39,20.36896465999708,0,brick,WHL,28000,6110.689397999124,61.74
12.0,2.35,2.39,67.39800000000001,135,115,20,19.2395438090981,0,mixed,mixed,29000,5771.86314272943,28.09
12.0,2.35,2.39,67.39800000000001,100,92,8,5.9349685149712705,13,pinwheel,WHL,29000,1780.490554491381,9.1
5.9,2.35,2.39,33.137350000000005,70,26,44,20.7025594125,1,mixed,mixed,28000,6210.76782375,63.26
12.0,2.35,2.39,67.39800000000001,175,127,48,39.185197200000005,14,pinwheel,mixed,29000,11755.55916,59.15
5.9,2.35,2.39,33.137350000000005,145,111,34,29.26006886623093,0,brick,LWH,28000,8778.020659869278,88.27
5.9,2.35,2.39,33.137350000000005,39,28,11,6.50812611628152,0,mixed,WHL,28000,1952.4378348844562,17.62
5.9,2.35,2.39,33.137350000000005,144,99,45,18.178217053339683,0,pinwheel,LWH,28000,5453.465116001905,55.36
5.9,2.35,2.39,33.137350000000005,293,269,24,26.758410125000005,0,stacked,LWH,28000,8027.523037500001,79.17
12.0,2.35,2.39,67.39800000000001,207,161,46,24.959588492439654,0,pinwheel,mixed,29000,7487.876547731896,37.38
12.0,2.35,2.39,67.39800000000001,118,105,13,17.002067331832606,0,stacked,LWH,29000,5100.620199549782,24.07
12.0,2.35,2.39,67.39800000000001,58,21,37,21.248708197226343,0,stacked,LWH,29000,6374.612459167903,31.74
12.0,2.35,2.39,67.39800000000001,199,177,22,21.668818778834826,0,stacked,LWH,29000,6500.645633650448,33.96
12.0,2.35,2.39,67.39800000000001,325,299,26,19.889164515805177,3,stacked,LWH,29000,5966.749354741553,27.69
12.0,2.35,2.39,67.39800000000001,169,119,50,37.95942223838704,0,pinwheel,mixed,29000,11387.826671516112,54.42
5.9,2.35,2.39,33.137350000000005,83,58,25,11.743705599786795,0,stacked,mixed,28000,3523.1116799360384,35.12
12.0,2.35,2.39,67.39800000000001,223,174,49,33.22474673578758,10,mixed,LWH,29000,9967.424020736275,47.71
5.9,2.35,2.39,33.137350000000005,138,106,32,15.395594339452522,18,pinwheel,WHL,28000,4618.678301835756,47.03
